,feelslike,tempmax,humidity,tempmin,temp_lag_1,effective_solar
461,38.1,37.0,67.0,29.0,32.3,3.5983870967741933
462,37.1,36.8,60.8,28.0,31.7,5.763419483101392
463,38.0,36.8,63.3,29.9,32.1,4.602941176470589
464,38.0,37.0,63.0,29.0,32.1,4.391224862888482
465,37.5,36.0,61.0,29.8,32.2,5.5
466,37.7,37.0,62.2,29.9,32.3,4.388791593695271
467,37.0,36.0,61.5,29.9,32.1,4.386324786324787
468,36.9,37.0,59.7,28.9,31.9,5.7205588822355296
469,37.9,37.7,61.7,29.0,32.2,5.362763915547024
470,38.0,37.0,60.6,29.0,32.3,4.574239713774597
471,34.4,36.0,68.7,27.0,32.5,3.196136701337296
472,35.0,37.0,74.4,25.0,30.1,3.709726443768997
473,32.7,33.1,83.4,25.0,30.1,1.7882352941176471
474,34.0,34.0,74.1,27.0,28.3,3.002873563218391
475,35.3,35.0,69.0,27.0,29.3,3.2827938671209536
476,35.9,35.8,71.2,27.0,30.4,3.408805031446541
477,34.1,35.0,76.9,27.0,30.5,0.930635838150289
478,35.0,36.0,67.6,26.9,29.2,2.724822695035461
479,32.7,35.0,74.5,26.0,30.5,2.8380062305295946
480,33.0,34.0,74.0,25.9,29.0,1.5582047685834501
481,35.2,35.0,72.1,27.9,29.3,2.650986342943854
482,30.3,33.0,85.9,24.0,30.1,2.2151898734177213
483,33.0,34.0,77.4,25.9,27.4,2.428343949044586
484,33.8,34.0,69.6,26.0,29.3,1.9967213114754099
485,31.0,34.0,83.6,24.0,29.8,2.6716016150740245
486,33.2,33.6,93.1,24.0,27.9,3.270318021201413
487,36.2,35.0,80.0,26.0,27.8,3.794871794871795
488,37.3,35.0,77.8,27.0,30.0,4.728136882129277
489,35.3,35.0,85.5,26.9,30.5,5.023305084745762
490,35.1,35.0,82.0,26.0,29.2,3.5538922155688626
491,38.0,35.0,81.3,26.0,29.6,4.111111111111112
492,37.0,36.0,81.2,26.8,30.5,3.721649484536082
493,34.1,34.0,93.7,25.0,30.2,3.192528735632184
494,33.5,34.0,86.5,25.0,28.1,3.5553719008264464
495,34.4,34.0,78.8,26.0,28.5,4.02120717781403
496,37.7,36.0,71.4,27.0,29.6,4.832129963898917
497,37.2,36.0,77.7,27.0,31.3,3.9881355932203393
498,35.1,32.0,84.4,27.0,30.5,2.69559902200489
499,34.5,34.0,81.9,26.0,28.9,3.292517006802721
500,36.3,34.0,82.0,27.0,29.3,2.73974358974359
501,33.0,32.0,85.9,26.8,29.8,2.5774999999999997
502,31.0,32.8,84.5,26.0,28.0,3.094986807387863
503,32.5,33.0,79.3,24.0,28.0,4.880903490759753
504,32.8,34.0,79.4,25.0,28.8,3.385135135135135
505,29.7,32.0,84.3,25.0,28.8,3.3984496124031005
506,28.1,32.0,90.2,24.0,27.3,1.9388235294117648
507,31.6,32.0,81.8,25.0,26.5,2.8
508,30.0,33.0,84.6,25.0,28.2,2.406947890818859
509,29.1,30.0,86.0,25.0,27.7,1.924112607099143
510,27.4,29.9,91.7,24.0,27.0,1.9960526315789473
511,30.8,33.0,77.9,25.0,26.2,2.535608308605341
512,28.4,30.9,90.7,25.0,28.3,1.6491002570694089
513,28.0,31.0,91.1,24.0,26.6,1.6103117505995204
514,29.5,30.0,84.7,24.9,26.4,1.0081775700934579
515,30.2,31.0,76.0,25.0,27.1,3.0418060200668897
516,31.4,33.0,75.3,25.0,27.8,3.438311688311688
517,32.3,33.0,76.1,24.0,28.7,4.915637860082304
518,31.5,34.0,79.2,25.0,28.6,3.4582089552238804
519,33.4,34.0,76.0,25.0,28.3,4.685981308411215
520,36.1,35.0,75.6,24.0,29.4,4.4799270072992705
521,30.7,34.0,75.1,24.0,30.2,3.5739130434782607
522,30.3,31.0,80.7,24.0,28.2,1.0531520395550062
523,30.9,32.0,78.7,24.9,27.7,3.091917591125198
524,31.4,33.0,75.3,25.0,28.2,2.7997010463378174
525,32.5,34.0,77.7,26.0,28.5,2.5364583333333335
526,31.2,31.0,80.3,26.0,28.9,1.125
527,31.4,33.0,79.3,26.0,28.1,1.9093567251461987
528,31.7,34.0,76.1,25.0,28.2,2.9318568994889267
529,33.6,34.0,75.4,26.0,28.5,0.006711409395973154
530,32.7,36.0,76.1,25.0,29.3,3.1673052362707534
531,31.6,32.9,81.6,25.9,29.2,3.6557863501483676
532,31.8,33.0,78.1,25.9,28.2,3.3485804416403786
533,33.0,34.0,78.7,26.0,28.6,3.6191176470588236
534,31.5,34.0,79.4,24.4,29.0,2.6501377410468323
535,30.5,33.9,81.4,24.0,28.4,3.900163666121113
536,32.1,32.0,79.7,26.0,27.9,3.685667752442997
537,31.6,33.8,80.3,25.0,28.5,3.852216748768473
538,31.4,32.0,81.4,24.0,28.4,3.230273752012882
539,30.7,32.0,85.4,26.0,28.0,2.716981132075471
540,31.6,34.0,80.5,24.0,27.6,4.571923743500866
541,30.9,34.0,77.0,24.0,28.5,4.06677796327212
542,28.2,31.0,88.3,24.0,28.2,1.5726970033296337
543,28.5,32.1,83.9,24.0,26.6,2.3337662337662337
544,29.4,32.0,83.1,25.0,26.8,2.519132653061224
545,29.3,33.0,80.9,25.0,27.2,2.6541786743515847
546,31.4,34.0,76.6,24.2,27.6,3.0465408805031444
547,31.3,32.9,75.5,25.0,28.7,3.815232722143864
548,31.5,31.0,84.0,25.4,28.5,3.8116591928251116
549,30.5,31.0,88.7,25.0,27.8,2.6123737373737375
550,29.8,30.0,83.9,23.0,27.4,0.8583850931677018
551,29.5,31.0,84.0,25.0,27.2,2.378612716763006
552,30.2,31.0,88.0,25.0,27.1,2.490716180371353
553,30.0,32.0,84.5,24.0,27.1,3.3854324734446126
554,31.2,33.0,79.0,25.0,27.3,2.043269230769231
555,31.2,30.9,81.9,25.0,28.3,2.6719706242350063
556,33.4,33.0,79.3,26.0,27.8,4.208185053380783
557,31.7,34.0,80.3,24.0,28.8,2.629579375848033
558,31.3,32.0,83.1,25.0,28.3,1.7734282325029656
559,33.2,33.0,82.0,26.0,27.9,3.8499156829679597
560,33.7,32.0,83.6,27.0,28.7,3.103286384976526
561,33.8,33.0,80.8,26.0,28.6,3.875
562,33.8,32.0,78.1,27.0,28.8,3.5913200723327305
563,33.2,33.0,78.4,27.0,29.0,2.9788519637462234
564,34.3,33.0,77.7,27.0,28.7,2.587020648967552
565,32.7,32.0,83.3,26.0,29.2,2.1787383177570097
566,34.0,32.0,76.8,27.0,28.2,2.7171464330413015
567,33.3,32.0,81.1,26.9,29.2,3.3269537480063796
568,34.6,34.0,77.5,26.0,28.6,4.082926829268293
569,32.8,34.0,80.3,25.0,29.7,2.7154582763337896
570,32.8,34.0,83.1,25.0,28.7,2.505481120584653
571,32.3,31.0,84.6,26.0,28.6,2.392814371257485
572,34.2,34.0,80.9,26.0,28.0,3.4319620253164556
573,32.8,35.0,81.7,23.0,29.2,3.2450331125827816
574,32.9,34.0,80.7,25.0,28.7,3.5563689604685216
575,32.2,33.0,82.7,25.0,28.8,2.6762028608582575
576,32.2,33.0,81.4,25.2,28.3,3.395424836601307
577,30.3,33.0,84.8,25.1,28.5,3.1863636363636365
578,31.3,34.0,78.8,25.0,27.8,3.8881889763779527
579,33.6,34.0,75.1,25.0,28.6,5.606185567010309
580,34.2,34.0,78.2,26.9,29.5,4.2742759795570695
581,32.4,34.0,77.4,26.0,29.2,4.372093023255814
582,32.5,34.0,75.1,26.0,28.8,5.2544378698224845
583,32.9,33.0,78.3,26.0,29.2,3.924137931034483
584,33.9,33.0,76.4,26.0,29.0,3.909246575342466
585,30.7,32.0,81.8,26.0,29.3,2.0674931129476586
586,32.5,32.0,76.9,26.0,27.7,2.471641791044776
587,32.2,33.0,73.7,25.0,28.8,3.4792013311148087
588,31.0,32.4,80.8,25.0,29.0,2.5585331452750353
589,28.3,31.0,89.3,25.0,28.0,1.8851674641148326
590,27.0,29.0,91.4,24.0,26.7,0.9039615846338536
591,29.1,31.0,81.1,24.0,25.9,2.501445086705202
592,29.8,32.0,78.8,25.0,27.0,2.9049382716049386
593,30.3,32.0,77.9,25.0,27.6,2.9961089494163424
594,29.8,32.0,82.9,25.0,27.8,2.568862275449102
595,30.6,32.0,79.9,24.0,27.4,2.266583229036295
596,30.1,32.0,83.0,25.0,27.8,2.0676100628930816
597,32.0,34.0,77.1,25.0,27.6,2.5825375170532063
598,32.6,33.0,83.9,26.0,28.7,2.65702479338843
599,30.6,33.0,87.1,25.0,28.2,2.2352941176470584
600,29.1,31.0,88.0,24.0,27.7,2.174089068825911
601,31.5,31.0,83.4,25.0,26.8,2.403458213256484
602,33.5,33.0,77.6,26.0,28.0,3.7336683417085426
603,34.1,33.0,77.1,27.0,29.1,3.2126623376623376
604,29.7,34.0,85.9,24.0,29.3,3.0412979351032448
605,28.1,33.0,87.9,23.1,27.3,2.8225039619651344
606,28.8,32.0,86.5,25.0,26.4,1.6255924170616112
607,29.5,32.0,84.0,24.0,27.0,2.283221476510067
608,29.6,32.0,85.8,25.1,27.3,3.460694698354662
609,31.1,33.0,81.9,25.0,27.2,2.7156334231805928
610,31.5,32.0,81.9,26.0,28.1,1.9880668257756564
611,26.6,28.9,92.9,24.0,28.0,1.3289156626506025
612,31.2,32.9,85.8,24.0,25.8,3.4968152866242037
613,32.4,33.0,81.4,25.0,27.5,2.554585152838428
614,30.4,31.0,86.9,24.0,28.4,1.4233766233766234
615,28.4,32.0,87.4,24.0,27.4,1.6027397260273972
616,27.1,29.1,91.1,24.0,26.6,2.1138421733505823
617,29.8,31.0,88.8,25.0,26.0,2.5360824742268036
618,30.9,30.0,87.9,25.0,27.0,2.4979310344827583
619,27.5,29.8,92.6,25.0,27.4,1.507832898172324
620,30.0,31.0,88.3,25.0,26.5,1.4004683840749412
621,30.6,33.0,86.1,25.0,27.2,2.4976958525345623
622,31.9,33.0,82.4,25.0,27.6,3.5493482309124764
623,31.4,33.0,87.4,25.0,28.4,2.5780254777070066
624,29.5,31.9,90.7,24.0,28.0,1.5789473684210527
625,29.7,32.0,87.3,24.0,26.9,1.6100719424460432
626,30.1,30.0,87.6,24.9,27.2,1.2977839335180055
627,30.7,32.0,84.7,25.0,27.1,2.7009966777408634
628,29.4,30.0,86.5,25.0,27.6,1.8856382978723405
629,29.7,32.0,87.2,24.0,27.0,1.5605875152998776
630,29.2,32.0,89.1,25.0,27.3,2.420907840440165
631,30.6,33.0,85.9,25.0,27.0,1.7963525835866263
632,29.1,31.0,89.3,24.0,27.7,1.3827751196172249
633,27.0,30.0,95.8,25.0,26.7,1.2792362768496421
634,31.6,32.0,83.7,25.0,26.0,2.2098765432098766
635,32.6,34.0,79.1,25.0,28.1,4.355828220858895
636,29.8,33.0,82.3,24.0,28.7,3.416216216216216
637,28.0,32.0,88.7,24.0,27.5,2.308777429467085
638,27.0,31.0,89.6,24.0,26.4,1.3941176470588235
639,29.1,31.9,87.4,24.0,25.9,2.4128843338213763
640,29.6,32.0,86.0,24.0,26.8,3.094674556213018
641,28.1,32.0,88.5,24.0,27.2,2.6806136680613664
642,29.7,30.0,85.0,25.0,26.6,1.9186785260482846
643,27.8,29.0,86.8,24.0,27.2,1.4923747276688453
644,25.7,27.0,89.5,24.0,26.4,0.5763813651137595
645,27.3,28.0,92.8,24.0,25.3,1.207017543859649
646,31.5,33.0,81.6,25.0,25.9,2.484297520661157
647,32.0,32.0,81.8,25.0,28.2,2.879173290937997
648,32.9,33.0,80.6,24.4,28.4,3.2968197879858656
649,31.2,34.0,73.2,25.0,28.5,3.674576271186441
650,31.1,34.0,74.4,25.0,28.7,5.305623471882641
651,31.8,33.0,72.2,25.0,28.6,4.4188376753507015
652,32.2,34.0,73.0,25.0,28.9,4.844497607655502
653,32.4,35.0,71.4,25.0,29.2,5.436274509803922
654,33.2,34.0,77.9,26.0,29.4,3.9057692307692307
655,31.3,35.0,72.4,25.0,29.2,4.566074950690335
656,30.9,33.0,82.0,26.0,29.2,2.146017699115044
657,33.3,33.0,75.5,26.0,28.1,3.731203007518797
658,33.0,33.0,76.9,26.0,29.2,4.212631578947368
659,30.2,31.0,86.9,24.0,29.0,2.662756598240469
660,29.7,32.0,90.2,24.0,27.3,2.162907268170426
661,32.0,32.0,82.4,26.0,27.2,2.899361022364217
662,33.5,33.0,77.5,26.0,28.5,4.723981900452489
663,33.0,34.0,75.0,26.0,29.2,3.7706576728499157
664,32.5,34.0,73.0,25.0,29.1,4.350806451612903
665,32.2,34.0,70.0,25.0,29.1,3.661764705882353
666,33.4,34.0,73.6,26.0,29.3,4.804705882352941
667,32.1,33.0,74.1,26.0,29.4,4.762105263157895
668,32.0,34.0,66.6,25.0,29.0,5.203271028037383
669,29.5,31.0,83.9,23.0,29.5,2.831365935919056
670,28.4,31.0,86.4,24.0,27.0,2.584057971014493
671,27.4,30.0,88.9,24.0,26.6,1.6394101876675604
672,29.9,32.0,79.7,24.0,26.1,3.223127035830619
673,30.1,32.0,79.3,25.0,27.7,2.843396226415094
674,30.0,32.0,79.8,24.0,27.8,3.582846003898636
675,29.5,32.0,82.3,24.0,27.7,2.0824088748019016
676,27.8,30.8,91.1,25.0,27.5,1.9353846153846153
677,29.8,31.0,84.1,25.0,26.4,1.2212918660287082
678,28.6,32.0,82.5,24.0,27.3,2.754491017964072
679,28.6,30.0,80.5,24.1,27.1,0.7789115646258503
680,26.2,27.0,88.1,24.0,27.0,0.5365321701199564
681,25.2,26.0,94.6,24.0,25.6,0.6496350364963503
682,24.2,25.9,99.4,23.0,25.2,0.2579324462640737
683,26.6,28.0,94.4,24.0,24.2,1.537037037037037
684,29.6,31.0,86.1,25.0,25.6,2.5495495495495497
685,29.4,30.1,85.1,25.0,27.3,2.1202435312024352
686,28.3,32.0,70.8,23.0,27.3,2.7665706051873196
687,27.4,29.0,77.2,24.0,27.4,1.7148997134670487
688,28.1,30.0,81.1,24.0,26.2,1.7323943661971832
689,30.3,31.0,82.0,24.9,26.7,1.6649810366624527
690,28.8,30.0,89.5,25.0,27.7,1.9778085991678225
691,30.7,34.0,77.3,24.0,26.9,4.7780172413793105
692,30.9,33.0,76.4,25.0,28.4,3.714579055441478
693,30.7,32.8,79.3,24.0,28.4,4.033395176252319
694,30.0,31.9,83.8,25.0,28.1,3.4802371541501973
695,29.7,33.0,76.5,25.0,27.5,4.01313320825516
696,28.1,33.0,73.1,24.0,27.9,4.672985781990521
697,26.1,30.0,63.7,23.0,27.3,2.5678391959798996
698,26.9,30.0,66.5,23.0,25.8,2.1947565543071166
699,27.7,31.0,66.5,23.0,26.1,1.9036827195467425
700,29.1,31.0,74.1,24.0,26.7,2.3333333333333335
701,29.4,34.0,75.0,23.0,27.3,5.002257336343115
702,30.1,33.0,67.2,23.0,27.9,4.549356223175965
703,29.8,33.8,69.8,24.1,28.4,4.425661914460285
704,29.5,32.8,70.7,24.0,28.2,3.6606425702811247
705,30.2,32.0,72.0,25.0,27.9,4.320910973084886
706,30.3,33.0,71.0,25.0,28.4,4.568862275449102
707,29.8,31.0,75.1,25.0,28.2,4.112648221343873
708,30.4,33.0,62.5,26.0,27.9,5.576227390180878
709,29.4,33.0,66.7,24.0,28.9,6.412698412698413
710,29.5,31.0,73.5,24.0,28.3,4.731764705882353
711,29.9,32.0,73.4,24.0,27.7,3.7587476979742176
712,30.7,33.0,75.5,24.0,28.0,4.156903765690377
713,32.1,34.0,75.0,25.0,28.2,4.873589164785553
714,29.8,32.0,85.3,25.9,29.1,2.3250883392226145
715,25.6,27.0,97.3,25.0,27.7,0.6428571428571428
716,29.0,32.0,79.5,24.0,25.4,3.226235741444867
717,28.8,32.8,72.3,24.0,27.2,5.085858585858586
718,29.1,34.0,63.9,24.0,27.7,4.25360824742268
719,30.1,32.0,71.2,24.9,28.3,3.193973634651601
720,29.9,32.0,75.6,25.0,28.4,2.5474683544303796
721,28.4,33.0,74.6,24.0,27.8,2.2314990512333965
722,28.5,32.0,68.6,24.0,27.2,2.216867469879518
723,28.8,34.0,62.6,22.0,27.4,5.051454138702461
724,28.6,31.0,65.8,24.0,27.8,2.9664694280078896
725,28.3,32.0,81.8,24.0,27.2,3.6440071556350624
726,29.2,33.0,72.8,24.0,27.1,3.1262135922330097
727,26.8,32.0,59.2,22.0,27.9,3.604304635761589
728,25.9,31.0,65.0,21.0,26.5,4.209030100334449
729,27.8,32.0,73.7,23.0,25.8,4.185314685314685
730,28.3,31.0,72.1,23.0,26.9,3.278368794326241
731,27.7,32.0,72.3,23.0,27.4,4.151950718685831
732,29.2,32.0,76.5,24.0,27.0,2.9213893967093236
733,27.6,31.0,87.8,23.0,27.5,2.683860232945092
734,27.1,29.0,85.2,24.0,26.1,2.053067993366501
735,30.0,33.0,73.3,25.0,26.1,4.349173553719009
736,29.5,32.0,81.5,25.0,28.3,4.344202898550725
737,28.4,32.0,77.5,24.0,27.6,3.9057591623036654
738,28.3,33.0,71.1,24.0,27.3,3.5591054313099044
739,29.3,32.0,74.9,24.0,27.3,5.833740831295843
740,29.6,34.0,70.1,25.0,27.6,5.5949074074074066
741,28.3,33.0,71.6,24.0,28.3,7.2103746397694515
742,27.2,33.0,60.5,22.0,27.3,6.678571428571429
743,26.4,33.0,53.9,22.0,27.0,11.738396624472573
744,26.6,33.0,54.6,21.0,26.5,11.03968253968254
745,27.5,34.0,58.7,22.0,26.6,5.865509761388286
746,27.3,32.0,59.2,23.0,27.4,5.244813278008299
747,27.2,33.0,53.2,22.0,26.9,5.989130434782608
748,27.8,32.0,63.7,23.0,27.2,5.225446428571429
749,29.0,34.0,67.7,22.0,27.2,5.591324200913243
750,27.3,32.0,79.3,23.0,27.7,3.5460122699386507
751,29.3,30.0,73.6,24.0,26.5,2.3401639344262297
752,31.0,33.0,73.1,25.0,27.4,4.800433839479393
753,31.2,34.0,73.4,25.9,28.4,5.462039045553145
754,30.7,33.0,70.3,25.9,28.7,5.910755148741418
755,30.5,33.0,68.0,25.0,28.4,6.145278450363197
756,30.6,33.0,71.9,24.0,28.6,5.1530172413793105
757,28.0,31.0,83.3,25.0,28.4,4.027504911591356
758,29.7,33.8,74.2,24.0,26.8,5.581560283687944
759,30.1,34.0,67.7,23.0,28.1,7.604395604395605
760,30.6,33.0,67.7,25.0,28.4,5.984054669703872
761,29.1,33.9,59.9,24.0,28.7,5.713973799126638
762,28.1,32.0,63.9,23.0,28.0,6.971354166666667
763,28.0,34.0,64.5,22.0,27.2,11.186991869918698
764,28.2,33.0,72.1,24.0,27.2,6.807197943444731
765,28.6,32.0,76.0,24.0,27.3,6.157004830917875
766,28.4,32.9,65.0,25.0,27.3,7.8448753462603875
767,28.3,33.8,64.6,23.0,27.9,11.149999999999999
768,28.7,34.0,64.7,24.9,27.7,9.254838709677419
769,28.5,34.0,68.0,24.0,28.1,7.207228915662651
770,28.5,32.0,75.9,24.0,27.8,8.38390092879257
771,28.9,32.0,71.6,24.9,27.3,6.476070528967255
772,30.3,34.0,68.5,25.0,27.6,5.6681514476614705
773,30.5,33.0,69.9,25.0,28.6,6.833846153846154
774,30.7,34.0,69.7,25.0,28.6,8.984126984126984
775,31.3,33.0,85.0,25.0,28.8,5.619686800894854
776,33.0,33.0,80.4,26.0,28.0,4.755980861244019
777,30.9,33.0,72.8,25.0,28.7,5.922105263157895
778,31.0,31.1,78.5,26.0,28.5,4.0924369747899165
779,32.5,33.0,73.6,26.0,28.1,5.964114832535886
780,33.0,32.0,76.0,26.9,29.0,3.9305555555555554
781,32.2,33.0,73.7,26.0,28.9,4.753479125248509
782,31.9,33.8,73.5,26.0,28.8,7.384236453201971
783,33.2,35.0,72.5,26.0,28.9,7.722666666666667
784,34.9,34.0,72.6,27.0,29.6,6.5065616797900265
785,32.6,36.0,63.1,26.0,29.9,8.531428571428572
786,32.0,35.0,62.1,25.0,30.0,4.833652007648184
787,32.8,35.0,66.4,25.0,29.6,6.785529715762274
788,32.5,35.0,69.7,25.0,29.7,5.716627634660421
789,29.6,34.0,85.2,24.0,29.3,4.542797494780793
790,32.9,34.0,76.9,25.0,27.4,4.913696060037523
791,29.7,33.9,85.1,21.0,29.2,3.4384485666104556
792,28.0,33.0,91.2,23.0,26.9,4.249537892791127
793,29.2,33.0,88.7,24.0,26.3,3.2019704433497536
794,32.4,35.0,82.4,24.0,27.0,5.997566909975669
795,32.7,33.0,79.5,25.0,28.5,3.778225806451613
796,31.9,33.0,83.4,24.7,28.7,3.191126279863481
797,35.2,34.0,78.2,26.9,28.2,6.127058823529412
798,36.0,35.0,76.3,27.0,29.5,6.466830466830466
799,35.7,34.0,74.7,25.2,30.1,5.6798336798336795
800,37.1,35.0,82.1,27.0,30.0,5.274841437632135
801,37.2,34.0,79.7,27.0,29.9,4.886409736308317
802,38.6,35.0,80.0,27.9,30.3,5.560165975103734
803,36.9,35.0,76.2,28.0,30.7,5.524793388429751
804,33.3,36.0,67.3,26.0,30.4,7.53125
805,32.5,36.0,60.1,26.9,30.2,7.972677595628415
806,32.7,35.0,61.9,26.9,30.1,12.378151260504202
807,33.4,34.0,68.1,27.0,30.0,6.042283298097252
808,34.4,34.0,72.9,26.9,29.8,4.591603053435114
809,35.3,36.0,67.6,27.0,29.7,4.626134301270417
810,35.8,35.0,65.9,27.9,30.7,6.391498881431767
811,35.7,36.0,66.4,27.9,31.0,5.851293103448276
812,34.0,37.0,64.5,27.0,31.0,7.2
813,33.1,34.0,80.6,25.7,30.4,4.17578125
814,33.4,34.0,73.6,26.0,28.4,5.166315789473685
815,34.1,35.0,73.5,26.0,29.7,5.186372745490982
816,32.6,34.0,75.5,25.0,29.8,5.072727272727272
817,34.2,34.0,74.4,26.1,29.1,4.688405797101449
818,34.8,35.0,69.7,26.0,29.8,5.748837209302326
819,32.8,33.0,74.5,24.0,30.4,3.602131438721137
820,34.9,34.0,72.3,26.0,28.9,5.302540415704388
821,36.3,35.0,69.1,27.0,30.1,6.2372093023255815
822,35.3,35.0,76.1,27.0,30.9,3.703597122302158
823,37.3,34.0,73.2,28.0,29.8,4.796545105566219
824,35.6,35.0,73.2,26.0,30.8,4.5233644859813085
825,34.2,33.1,77.9,26.0,30.3,4.360876897133221
826,32.8,34.0,81.1,26.0,29.3,5.374717832957111
827,29.2,30.0,86.1,25.0,28.7,3.25626204238921
828,31.6,34.0,78.6,26.0,26.9,2.774074074074074
829,31.9,33.0,82.8,25.0,28.7,3.3555133079847907
830,32.0,33.0,77.2,25.0,28.3,3.509240246406571
831,33.4,33.0,75.7,26.0,28.7,5.20524017467249
832,33.9,34.9,71.9,25.0,29.3,5.701204819277108
833,33.8,33.0,79.6,26.0,30.0,3.7045454545454546
834,32.9,33.0,86.2,26.0,29.1,3.2435424354243545
835,29.7,33.0,87.6,26.0,28.3,3.6875
836,30.7,33.0,88.4,26.0,27.4,2.9688109161793377
837,33.8,33.1,78.7,26.0,27.5,4.721115537848605
838,35.8,35.0,78.8,26.0,29.2,5.178489702517163
839,34.0,34.0,83.5,25.9,29.9,3.251028806584362
840,32.0,33.9,82.2,25.0,28.9,3.814453125
841,34.4,33.0,86.6,26.0,28.5,2.9621993127147768
842,34.3,35.0,82.1,26.0,28.6,3.9837067209775965
843,34.8,34.0,86.8,26.1,29.1,3.6104553119730185
844,34.6,34.2,84.9,26.0,28.7,5.181086519114688
845,35.3,34.0,84.2,27.0,28.8,3.135593220338983
846,32.6,32.0,89.1,26.0,29.0,3.1666666666666665
847,33.7,34.0,85.4,26.0,27.9,3.238421955403088
848,35.7,32.0,86.4,27.0,28.7,3.7878787878787876
849,33.7,33.0,85.2,26.0,29.0,2.4192913385826773
850,31.9,30.6,89.7,26.0,28.6,3.5626043405676127
851,34.3,32.8,86.5,25.0,27.6,4.231083844580778
852,37.6,34.0,79.2,26.0,28.6,5.342342342342342
853,35.2,32.0,85.7,26.0,30.3,3.8273092369477912
854,34.0,34.0,82.6,26.0,28.9,4.312169312169312
855,32.5,33.0,88.0,26.0,29.0,3.3189102564102564
856,32.1,31.0,87.6,24.4,28.0,2.848754448398576
857,30.4,32.0,86.9,25.9,27.8,2.7960644007155637
858,31.7,32.0,77.1,25.0,27.5,2.818359375
859,32.9,31.0,88.3,25.0,28.5,3.3301526717557253
860,34.1,34.0,77.1,25.0,27.9,4.433925049309664
861,31.6,31.0,88.7,24.0,29.6,3.4816849816849813
862,32.6,33.0,84.2,25.0,27.4,4.397260273972602
863,35.0,34.0,73.2,26.0,28.1,4.463203463203462
864,35.3,33.0,80.1,26.0,30.2,4.838771593090211
865,33.2,32.0,86.7,25.9,29.6,3.2218543046357615
866,34.1,34.0,76.2,25.0,28.3,4.9609375
867,36.4,35.9,72.5,26.9,29.7,6.933161953727506
868,36.3,33.6,80.5,27.9,30.8,5.381465517241379
869,35.2,33.0,84.2,27.0,29.7,4.637274549098197
870,34.8,34.0,75.0,26.0,29.1,5.6496519721577725
871,35.7,34.0,76.7,27.0,29.9,3.96455223880597
872,31.5,34.0,85.3,24.9,29.9,2.980769230769231
873,30.3,31.0,87.9,25.0,27.9,1.9890310786106031
874,29.3,31.0,87.1,25.0,27.1,3.4466192170818504
875,30.9,32.0,79.9,25.0,27.1,3.856088560885609
876,29.9,30.0,84.5,25.0,28.1,2.4889589905362777
877,30.9,32.0,86.9,25.0,27.3,4.923694779116466
878,31.1,33.0,84.2,25.0,27.7,4.16728624535316
879,34.3,32.0,84.3,27.0,27.9,3.2916666666666665
880,33.8,33.8,79.7,25.1,28.7,4.74251497005988
881,33.2,34.0,81.4,26.0,29.1,4.437499999999999
882,34.1,33.0,78.1,24.0,28.7,4.301533219761499
883,32.7,33.0,81.5,25.0,29.3,3.964093357271095
884,32.0,33.0,80.3,25.0,28.6,3.9667896678966788
885,32.9,33.1,80.2,24.2,28.6,3.635483870967742
886,29.8,32.0,85.7,25.0,28.8,2.656716417910448
887,29.8,32.0,86.7,25.0,27.3,3.262206148282098
888,31.5,32.0,86.2,25.0,27.4,3.850909090909091
889,33.0,33.0,76.2,25.0,27.7,5.482978723404255
890,33.4,34.0,74.8,26.0,29.2,5.229338842975206
891,33.0,34.0,76.2,26.0,29.6,3.634020618556701
892,32.2,33.0,78.5,25.0,29.2,3.1317254174397036
893,33.6,31.0,83.1,27.0,28.7,2.1262626262626263
894,31.2,31.0,81.6,24.0,28.5,2.3785594639865995
895,31.1,32.0,77.7,24.0,28.0,2.535958904109589
896,30.5,31.0,80.0,25.0,28.2,2.4914675767918086
897,29.3,30.9,88.2,25.0,27.8,3.3703703703703702
898,26.2,30.9,90.6,24.0,26.9,1.8284023668639053
899,28.8,31.9,87.3,24.0,25.5,2.8346213292117466
900,29.1,32.0,88.3,24.0,26.5,2.04857621440536
901,26.9,31.9,91.1,24.0,26.5,1.8161764705882353
902,29.9,30.0,83.8,24.0,25.6,3.266304347826087
903,32.1,32.0,83.1,25.0,27.0,5.008602150537635
904,32.5,32.0,84.4,25.1,28.2,3.9117647058823533
905,33.0,31.0,86.4,26.0,28.3,2.7845117845117846
906,29.6,29.0,91.3,25.0,28.1,1.5425709515859767
907,28.9,31.0,90.0,24.0,26.8,2.9722222222222223
908,31.3,31.0,88.3,24.0,26.6,2.2483333333333335
909,33.7,32.0,88.3,25.9,27.2,3.8380414312617703
910,35.6,33.0,84.3,26.9,28.3,3.6791808873720133
911,35.5,33.0,85.8,26.0,29.1,3.4182879377431905
912,34.7,33.0,88.9,26.9,29.0,3.443181818181819
913,35.4,33.0,87.7,26.9,28.4,4.072356215213358
914,33.0,32.0,88.8,25.2,28.8,3.0484114977307115
915,35.5,32.0,91.1,26.9,27.9,3.342237061769616
916,30.3,32.0,86.2,25.9,28.5,2.831730769230769
917,26.9,28.0,85.6,25.0,27.4,2.525963149078727
918,31.8,32.0,83.0,25.0,26.2,3.2903811252268604
919,33.7,34.0,75.6,25.0,28.1,4.722935779816513
920,34.4,34.0,78.4,26.9,29.5,4.623836126629422
